strategy_name,filter_count,filters,filter_class_names,total_trades,trades_per_year,passes_trade_filter,net_pnl,profit_factor,average_trade,max_drawdown,is_trades,oos_trades,is_pf,oos_pf,recent_12m_trades,recent_12m_pf,quality_flag,quality_score,pct_profitable_years,max_consecutive_losing_years,consistency_flag,filter_classes
ComboMR_BelowFastSMA_DownClose_ReversalUpBar_LowVolatilityRegime_StretchFromLongTermSMA_InsideBar,6,"BelowFastSMAFilter,DownCloseFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,StretchFromLongTermSMAFilter,InsideBarFilter","BelowFastSMAFilter,DownCloseFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,StretchFromLongTermSMAFilter,InsideBarFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.InsideBarFilter'>]"
ComboMR_BelowFastSMA_DownClose_ReversalUpBar_LowVolatilityRegime_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DownCloseFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DownCloseFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DownClose_ReversalUpBar_AboveLongTermSMA_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DownCloseFilter,ReversalUpBarFilter,AboveLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DownCloseFilter,ReversalUpBarFilter,AboveLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DownClose_ReversalUpBar_StretchFromLongTermSMA_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DownCloseFilter,ReversalUpBarFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DownCloseFilter,ReversalUpBarFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,0,1,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DownClose_LowVolatilityRegime_AboveLongTermSMA_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DownCloseFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DownCloseFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DownClose_LowVolatilityRegime_CloseNearLow_InsideBar_ATRPercentile,6,"BelowFastSMAFilter,DownCloseFilter,LowVolatilityRegimeFilter,CloseNearLowFilter,InsideBarFilter,ATRPercentileFilter","BelowFastSMAFilter,DownCloseFilter,LowVolatilityRegimeFilter,CloseNearLowFilter,InsideBarFilter,ATRPercentileFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,0,1,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.InsideBarFilter'>, <class 'modules.filters.ATRPercentileFilter'>]"
ComboMR_BelowFastSMA_DownClose_LowVolatilityRegime_StretchFromLongTermSMA_InsideBar_ATRPercentile,6,"BelowFastSMAFilter,DownCloseFilter,LowVolatilityRegimeFilter,StretchFromLongTermSMAFilter,InsideBarFilter,ATRPercentileFilter","BelowFastSMAFilter,DownCloseFilter,LowVolatilityRegimeFilter,StretchFromLongTermSMAFilter,InsideBarFilter,ATRPercentileFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.InsideBarFilter'>, <class 'modules.filters.ATRPercentileFilter'>]"
ComboMR_BelowFastSMA_DownClose_AboveLongTermSMA_CloseNearLow_InsideBar_ATRPercentile,6,"BelowFastSMAFilter,DownCloseFilter,AboveLongTermSMAFilter,CloseNearLowFilter,InsideBarFilter,ATRPercentileFilter","BelowFastSMAFilter,DownCloseFilter,AboveLongTermSMAFilter,CloseNearLowFilter,InsideBarFilter,ATRPercentileFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,0,1,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.InsideBarFilter'>, <class 'modules.filters.ATRPercentileFilter'>]"
ComboMR_BelowFastSMA_DownClose_CloseNearLow_StretchFromLongTermSMA_InsideBar_ATRPercentile,6,"BelowFastSMAFilter,DownCloseFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,InsideBarFilter,ATRPercentileFilter","BelowFastSMAFilter,DownCloseFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,InsideBarFilter,ATRPercentileFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.InsideBarFilter'>, <class 'modules.filters.ATRPercentileFilter'>]"
ComboMR_BelowFastSMA_TwoBarDown_ThreeBarDown_ReversalUpBar_CloseNearLow_InsideBar,6,"BelowFastSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,ReversalUpBarFilter,CloseNearLowFilter,InsideBarFilter","BelowFastSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,ReversalUpBarFilter,CloseNearLowFilter,InsideBarFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,0,1,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.InsideBarFilter'>]"
ComboMR_BelowFastSMA_TwoBarDown_ThreeBarDown_ReversalUpBar_StretchFromLongTermSMA_InsideBar,6,"BelowFastSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,ReversalUpBarFilter,StretchFromLongTermSMAFilter,InsideBarFilter","BelowFastSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,ReversalUpBarFilter,StretchFromLongTermSMAFilter,InsideBarFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,0,1,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.InsideBarFilter'>]"
ComboMR_BelowFastSMA_TwoBarDown_ThreeBarDown_CloseNearLow_InsideBar_ATRPercentile,6,"BelowFastSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,CloseNearLowFilter,InsideBarFilter,ATRPercentileFilter","BelowFastSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,CloseNearLowFilter,InsideBarFilter,ATRPercentileFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.InsideBarFilter'>, <class 'modules.filters.ATRPercentileFilter'>]"
ComboMR_BelowFastSMA_TwoBarDown_ReversalUpBar_LowVolatilityRegime_ATRPercentile_GapDown,6,"BelowFastSMAFilter,TwoBarDownFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,TwoBarDownFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_TwoBarDown_ReversalUpBar_AboveLongTermSMA_ATRPercentile_GapDown,6,"BelowFastSMAFilter,TwoBarDownFilter,ReversalUpBarFilter,AboveLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,TwoBarDownFilter,ReversalUpBarFilter,AboveLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_TwoBarDown_ReversalUpBar_StretchFromLongTermSMA_ATRPercentile_GapDown,6,"BelowFastSMAFilter,TwoBarDownFilter,ReversalUpBarFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,TwoBarDownFilter,ReversalUpBarFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,0,1,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_TwoBarDown_LowVolatilityRegime_AboveLongTermSMA_ATRPercentile_GapDown,6,"BelowFastSMAFilter,TwoBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,TwoBarDownFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_TwoBarDown_LowVolatilityRegime_StretchFromLongTermSMA_InsideBar_ATRPercentile,6,"BelowFastSMAFilter,TwoBarDownFilter,LowVolatilityRegimeFilter,StretchFromLongTermSMAFilter,InsideBarFilter,ATRPercentileFilter","BelowFastSMAFilter,TwoBarDownFilter,LowVolatilityRegimeFilter,StretchFromLongTermSMAFilter,InsideBarFilter,ATRPercentileFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.InsideBarFilter'>, <class 'modules.filters.ATRPercentileFilter'>]"
ComboMR_BelowFastSMA_TwoBarDown_CloseNearLow_StretchFromLongTermSMA_InsideBar_ATRPercentile,6,"BelowFastSMAFilter,TwoBarDownFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,InsideBarFilter,ATRPercentileFilter","BelowFastSMAFilter,TwoBarDownFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,InsideBarFilter,ATRPercentileFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.InsideBarFilter'>, <class 'modules.filters.ATRPercentileFilter'>]"
ComboMR_BelowFastSMA_ThreeBarDown_ReversalUpBar_CloseNearLow_StretchFromLongTermSMA_InsideBar,6,"BelowFastSMAFilter,ThreeBarDownFilter,ReversalUpBarFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,InsideBarFilter","BelowFastSMAFilter,ThreeBarDownFilter,ReversalUpBarFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,InsideBarFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,0,1,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.InsideBarFilter'>]"
ComboMR_BelowFastSMA_ThreeBarDown_LowVolatilityRegime_StretchFromLongTermSMA_InsideBar_ATRPercentile,6,"BelowFastSMAFilter,ThreeBarDownFilter,LowVolatilityRegimeFilter,StretchFromLongTermSMAFilter,InsideBarFilter,ATRPercentileFilter","BelowFastSMAFilter,ThreeBarDownFilter,LowVolatilityRegimeFilter,StretchFromLongTermSMAFilter,InsideBarFilter,ATRPercentileFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.InsideBarFilter'>, <class 'modules.filters.ATRPercentileFilter'>]"
ComboMR_BelowFastSMA_ThreeBarDown_CloseNearLow_StretchFromLongTermSMA_InsideBar_ATRPercentile,6,"BelowFastSMAFilter,ThreeBarDownFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,InsideBarFilter,ATRPercentileFilter","BelowFastSMAFilter,ThreeBarDownFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,InsideBarFilter,ATRPercentileFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.InsideBarFilter'>, <class 'modules.filters.ATRPercentileFilter'>]"
ComboMR_BelowFastSMA_ReversalUpBar_LowVolatilityRegime_AboveLongTermSMA_ATRPercentile_GapDown,6,"BelowFastSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_ReversalUpBar_LowVolatilityRegime_StretchFromLongTermSMA_ATRPercentile_GapDown,6,"BelowFastSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_LowVolatilityRegime_AboveLongTermSMA_CloseNearLow_InsideBar_ATRPercentile,6,"BelowFastSMAFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter,InsideBarFilter,ATRPercentileFilter","BelowFastSMAFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter,InsideBarFilter,ATRPercentileFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,0,1,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.InsideBarFilter'>, <class 'modules.filters.ATRPercentileFilter'>]"
ComboMR_DistanceBelowSMA_DownClose_TwoBarDown_ReversalUpBar_AboveLongTermSMA_GapDown,6,"DistanceBelowSMAFilter,DownCloseFilter,TwoBarDownFilter,ReversalUpBarFilter,AboveLongTermSMAFilter,GapDownFilter","DistanceBelowSMAFilter,DownCloseFilter,TwoBarDownFilter,ReversalUpBarFilter,AboveLongTermSMAFilter,GapDownFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,0,1,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_DistanceBelowSMA_DownClose_TwoBarDown_ReversalUpBar_StretchFromLongTermSMA_ATRPercentile,6,"DistanceBelowSMAFilter,DownCloseFilter,TwoBarDownFilter,ReversalUpBarFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter","DistanceBelowSMAFilter,DownCloseFilter,TwoBarDownFilter,ReversalUpBarFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,0,1,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>]"
ComboMR_DistanceBelowSMA_DownClose_TwoBarDown_ReversalUpBar_ATRPercentile_GapDown,6,"DistanceBelowSMAFilter,DownCloseFilter,TwoBarDownFilter,ReversalUpBarFilter,ATRPercentileFilter,GapDownFilter","DistanceBelowSMAFilter,DownCloseFilter,TwoBarDownFilter,ReversalUpBarFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,0,1,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_DistanceBelowSMA_DownClose_TwoBarDown_CloseNearLow_InsideBar_ATRPercentile,6,"DistanceBelowSMAFilter,DownCloseFilter,TwoBarDownFilter,CloseNearLowFilter,InsideBarFilter,ATRPercentileFilter","DistanceBelowSMAFilter,DownCloseFilter,TwoBarDownFilter,CloseNearLowFilter,InsideBarFilter,ATRPercentileFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.InsideBarFilter'>, <class 'modules.filters.ATRPercentileFilter'>]"
ComboMR_DistanceBelowSMA_DownClose_ThreeBarDown_ReversalUpBar_CloseNearLow_InsideBar,6,"DistanceBelowSMAFilter,DownCloseFilter,ThreeBarDownFilter,ReversalUpBarFilter,CloseNearLowFilter,InsideBarFilter","DistanceBelowSMAFilter,DownCloseFilter,ThreeBarDownFilter,ReversalUpBarFilter,CloseNearLowFilter,InsideBarFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,0,1,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.InsideBarFilter'>]"
ComboMR_DistanceBelowSMA_DownClose_ThreeBarDown_ReversalUpBar_StretchFromLongTermSMA_InsideBar,6,"DistanceBelowSMAFilter,DownCloseFilter,ThreeBarDownFilter,ReversalUpBarFilter,StretchFromLongTermSMAFilter,InsideBarFilter","DistanceBelowSMAFilter,DownCloseFilter,ThreeBarDownFilter,ReversalUpBarFilter,StretchFromLongTermSMAFilter,InsideBarFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,0,1,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.InsideBarFilter'>]"
ComboMR_DistanceBelowSMA_DownClose_ThreeBarDown_CloseNearLow_InsideBar_ATRPercentile,6,"DistanceBelowSMAFilter,DownCloseFilter,ThreeBarDownFilter,CloseNearLowFilter,InsideBarFilter,ATRPercentileFilter","DistanceBelowSMAFilter,DownCloseFilter,ThreeBarDownFilter,CloseNearLowFilter,InsideBarFilter,ATRPercentileFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,1,0,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.InsideBarFilter'>, <class 'modules.filters.ATRPercentileFilter'>]"
ComboMR_DistanceBelowSMA_DownClose_ReversalUpBar_LowVolatilityRegime_AboveLongTermSMA_GapDown,6,"DistanceBelowSMAFilter,DownCloseFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,GapDownFilter","DistanceBelowSMAFilter,DownCloseFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,GapDownFilter",1,0.05,False,-2424.0,0.0,-2424.0,-2424.0,0,1,0.0,0.0,1,0.0,MARGINAL,0.1232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ReversalUpBarFilter'>, <class 'modules.filters.LowVolatilityRegimeFilter'>, <class 'modules.filters.AboveLongTermSMAFilter'>, <class 'modules.filters.GapDownFilter'>]"
